,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,song_popularity,explicit,artists,genres,album_popularity,artist_popularity
431,0.753,0.472,3.0,-9.761,0.0,0.121,0.48,0.0133,0.284,0.816,135.277,238733.0,4.0,63,False,['Erykah Badu'],"[['afrofuturism', 'hip hop', 'neo soul', 'r&b', 'soul', 'urban contemporary']]",[64],[70]
432,0.53,0.451,0.0,-10.23,1.0,0.204,0.385,0.000441,0.102,0.395,94.289,219789.0,4.0,3,False,['Squilly'],[[]],[1],[20]
433,0.741,0.592,6.0,-9.059,0.0,0.0308,0.665,0.854,0.116,0.822,111.984,310133.0,4.0,63,False,"['Rhye', 'Poolside']","[['downtempo', 'indie soul', 'indietronica', 'shimmer pop'], ['alternative dance', 'indie soul', 'indietronica', 'new rave', 'nu disco']]","[63, 63]","[68, 64]"
434,0.638,0.395,4.0,-11.299,0.0,0.1,0.724,0.569,0.0761,0.316,78.516,344347.0,4.0,57,False,"[""D'Angelo""]","[['alternative r&b', 'funk', 'hip hop', 'indie soul', 'neo soul', 'r&b', 'soul', 'urban contemporary']]",[59],[67]
435,0.596,0.382,2.0,-10.832,0.0,0.0527,0.703,0.0525,0.122,0.276,80.371,272500.0,4.0,48,False,"['Mac Ayres', 'Braxton Cook', 'Jack Dine']","[['alternative r&b', 'indie r&b'], ['indie jazz', 'indie r&b', 'indie soul', 'neo r&b'], []]","[63, 63, 63]","[66, 52, 54]"
436,0.922,0.12,10.0,-13.978,0.0,0.112,0.466,0.792,0.0986,0.453,116.091,212096.0,4.0,48,False,"['vbnd', 'Katie Tupper', 'Justice Der']","[['alternative r&b', 'vapor twitch'], [], []]","[49, 49, 49]","[47, 41, 55]"
437,0.693,0.369,1.0,-12.32,0.0,0.237,0.731,0.147,0.101,0.546,91.775,191392.0,4.0,31,False,['Moonchild'],"[['indie jazz', 'indie soul', 'neo r&b']]",[48],[55]
438,0.637,0.192,7.0,-12.805,1.0,0.0358,0.896,0.159,0.224,0.299,80.004,297658.0,4.0,31,False,['Moonchild'],"[['indie jazz', 'indie soul', 'neo r&b']]",[48],[55]
439,0.669,0.32,1.0,-12.013,0.0,0.384,0.096,0.0,0.0852,0.415,105.449,230750.0,4.0,8,True,['Rodney Tenor'],[[]],[4],[10]
440,0.768,0.686,7.0,-7.37,0.0,0.095,0.214,8.28e-05,0.155,0.778,79.031,226493.0,4.0,55,True,"['Anderson .Paak', 'Snoop Dogg', 'The Last Artful, Dodgr']","[['escape room'], ['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap'], ['portland hip hop']]","[68, 68, 68]","[79, 86, 49]"
441,0.771,0.372,8.0,-15.373,0.0,0.488,0.39,0.000931,0.111,0.2,180.082,175151.0,4.0,12,False,['Maiya Blaney'],[[]],[8],[19]
442,0.488,0.567,1.0,-9.875,1.0,0.1,0.0307,0.842,0.0896,0.308,138.522,318939.0,4.0,57,False,"['Tom Misch', 'Yussef Dayes', 'Rocco Palladino']","[['indie soul'], ['british jazz', 'indie jazz', 'indie soul'], []]","[50, 50, 50]","[76, 68, 52]"
443,0.805,0.714,10.0,-5.205,0.0,0.0892,0.266,0.000864,0.302,0.486,100.985,211409.0,4.0,46,False,['Victoria Monét'],"[['alternative r&b', 'deep pop r&b', 'indie r&b', 'post-teen pop']]",[51],[65]
444,0.782,0.825,11.0,-8.605,0.0,0.0436,0.0428,0.378,0.1,0.917,98.273,177792.0,4.0,52,False,"['Vulfpeck', 'Antwaun Stanley']","[['ann arbor indie', 'funk rock', 'instrumental funk'], ['praise']]","[46, 46]","[66, 52]"
445,0.429,0.399,5.0,-11.679,0.0,0.0893,0.632,3.23e-05,0.087,0.353,72.487,255066.0,4.0,70,False,['H.E.R.'],"[['pop', 'r&b']]",[64],[82]
446,0.527,0.494,0.0,-6.606,1.0,0.0883,0.049,2.7e-06,0.091,0.374,129.538,178400.0,4.0,54,True,['SiR'],"[['alternative r&b', 'hip hop', 'la pop', 'rap']]",[73],[72]
447,0.579,0.632,3.0,-7.732,0.0,0.0918,0.677,0.0,0.0892,0.76,120.262,253947.0,3.0,63,True,"['Teyana Taylor', 'Kehlani']","[['alternative r&b', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary'], ['pop', 'pop rap', 'post-teen pop', 'r&b', 'rap']]","[57, 57]","[70, 86]"
448,0.718,0.454,4.0,-9.775,1.0,0.256,0.34,0.0228,0.0814,0.631,168.037,213040.0,4.0,62,False,"['Snoh Aalegra', '6LACK']","[['alternative r&b', 'indie r&b', 'indie soul', 'neo soul', 'scandinavian r&b', 'swedish soul'], ['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'pop', 'pop rap', 'rap', 'trap']]","[56, 56]","[71, 82]"
449,0.772,0.466,11.0,-11.148,0.0,0.114,0.496,0.0143,0.0836,0.57,93.01,251920.0,4.0,47,False,"['Skip Marley', 'H.E.R.']","[['modern reggae'], ['pop', 'r&b']]","[41, 41]","[66, 82]"
450,0.654,0.397,3.0,-10.453,1.0,0.169,0.554,7.8e-05,0.119,0.253,109.836,237818.0,3.0,46,False,['Kadeem Tyrell'],"[['indie r&b', 'uk contemporary r&b']]",[40],[37]
451,0.531,0.491,5.0,-5.47,0.0,0.042,0.447,0.0,0.0703,0.521,129.38,194998.0,4.0,66,False,"['Alicia Keys', 'Miguel']","[['neo soul', 'pop', 'r&b', 'urban contemporary'], ['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']]","[59, 59]","[82, 81]"
452,0.655,0.351,7.0,-7.628,0.0,0.153,0.73,0.000176,0.291,0.316,141.689,185992.0,4.0,63,False,['Mahalia'],"[['alternative r&b', 'indie anthem-folk', 'indie r&b', 'indie soul', 'pop', 'uk contemporary r&b']]",[57],[72]
453,0.523,0.458,7.0,-9.015,0.0,0.214,0.634,0.0,0.102,0.345,129.264,221040.0,4.0,65,True,['Jhené Aiko'],"[['alternative r&b', 'pop', 'r&b', 'urban contemporary']]",[82],[84]
454,0.628,0.566,6.0,-7.811,1.0,0.0575,0.269,3.67e-05,0.135,0.299,119.859,256080.0,4.0,63,True,"['Jhené Aiko', 'Childish Gambino']","[['alternative r&b', 'pop', 'r&b', 'urban contemporary'], ['atl hip hop', 'hip hop', 'pop rap', 'rap']]","[68, 68]","[84, 83]"
455,0.762,0.054,2.0,-16.735,0.0,0.0503,0.947,0.0,0.124,0.339,96.838,160267.0,4.0,64,False,['Mac Miller'],"[['hip hop', 'pittsburgh rap', 'rap']]",[81],[86]
456,0.664,0.354,4.0,-7.862,0.0,0.0539,0.205,0.000603,0.109,0.0501,110.936,186693.0,4.0,51,False,['Syd'],"[['alternative r&b', 'escape room', 'indie r&b', 'lgbtq+ hip hop']]",[45],[68]
457,0.481,0.136,11.0,-15.133,0.0,0.0328,0.884,2.5e-06,0.108,0.248,132.854,238006.0,3.0,20,False,"['MARO', 'Manuel Rocha']","[['musica portuguesa contemporanea'], []]","[31, 31]","[47, 24]"
458,0.771,0.349,7.0,-9.918,0.0,0.0292,0.892,0.00307,0.105,0.527,98.021,187157.0,3.0,56,False,['UMI'],"[['alternative r&b', 'bedroom soul', 'indie r&b', 'pop']]",[50],[70]
459,0.663,0.687,2.0,-7.336,1.0,0.0275,0.135,0.113,0.0981,0.564,137.723,426093.0,4.0,41,False,['Peter Bjorn and John'],"[['alternative dance', 'baroque pop', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'swedish alternative rock', 'swedish indie pop']]",[57],[62]
460,0.6,0.478,2.0,-7.566,1.0,0.0534,0.139,0.0,0.156,0.505,129.919,365500.0,4.0,0,False,['LAUNDRY DAY'],"[['bedroom pop', 'indie r&b']]",[2],[55]
461,0.46,0.211,5.0,-10.058,1.0,0.0633,0.946,0.0,0.125,0.346,75.35,89500.0,4.0,0,False,['LAUNDRY DAY'],"[['bedroom pop', 'indie r&b']]",[2],[55]
462,0.781,0.431,2.0,-10.375,1.0,0.128,0.172,0.14,0.0823,0.57,142.923,243667.0,4.0,24,False,['Mac DeMarco'],[['edmonton indie']],[18],[76]
463,0.714,0.477,10.0,-11.561,0.0,0.357,0.56,0.000376,0.107,0.618,127.128,181417.0,4.0,59,True,['JID'],"[['hip hop', 'rap', 'underground hip hop']]",[52],[75]
464,0.681,0.333,9.0,-8.582,1.0,0.0974,0.588,0.0,0.086,0.564,118.05,227655.0,4.0,60,True,['Frank Ocean'],"[['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']]",[54],[86]
465,0.709,0.508,5.0,-9.097,0.0,0.843,0.266,2.88e-06,0.12,0.788,209.823,216286.0,4.0,49,True,['Bakar'],"[['indie r&b', 'uk alternative hip hop']]",[43],[64]
466,0.735,0.355,11.0,-13.135,1.0,0.355,0.952,0.000786,0.111,0.488,74.977,129600.0,4.0,4,True,['Majik'],[[]],[1],[0]
467,0.525,0.437,5.0,-9.165,1.0,0.027,0.583,0.463,0.557,0.466,131.818,151283.0,4.0,47,False,['Sunset Rollercoaster'],[['taiwan indie']],[42],[56]
468,0.621,0.665,4.0,-7.701,0.0,0.454,0.376,6.38e-06,0.118,0.428,167.956,239661.0,4.0,45,True,"['The Game', 'Anderson .Paak']","[['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'], ['escape room']]","[38, 38]","[76, 79]"
469,0.43,0.398,5.0,-12.578,1.0,0.286,0.203,9.61e-05,0.131,0.27,74.055,254840.0,1.0,33,False,['Moonchild'],"[['indie jazz', 'indie soul', 'neo r&b']]",[47],[55]
470,0.55,0.666,5.0,-6.089,1.0,0.0656,0.308,0.00763,0.185,0.423,147.828,205453.0,4.0,63,False,"['Tiana Major9', 'EARTHGANG']","[['alternative r&b', 'indie r&b', 'uk contemporary r&b'], ['atl hip hop', 'hip hop', 'psychedelic hip hop', 'rap', 'underground hip hop']]","[56, 56]","[57, 72]"
471,0.556,0.437,9.0,-7.194,1.0,0.178,0.604,0.0,0.201,0.112,125.662,134440.0,3.0,62,True,['Summer Walker'],[['pop']],[82],[83]
472,0.635,0.574,1.0,-5.61,1.0,0.0251,0.632,0.00132,0.0859,0.103,90.02,256125.0,4.0,3,False,['LAUNDRY DAY'],"[['bedroom pop', 'indie r&b']]",[2],[55]
473,0.742,0.675,8.0,-11.219,1.0,0.0486,0.59,0.403,0.111,0.668,116.963,189773.0,4.0,52,False,"['UMI', 'Yeek']","[['alternative r&b', 'bedroom soul', 'indie r&b', 'pop'], ['alternative r&b', 'indie r&b']]","[46, 46]","[70, 62]"
474,0.613,0.488,8.0,-7.372,1.0,0.0959,0.129,2.13e-05,0.335,0.183,172.067,190960.0,4.0,66,False,['UMI'],"[['alternative r&b', 'bedroom soul', 'indie r&b', 'pop']]",[62],[70]
475,0.477,0.328,4.0,-8.458,1.0,0.0658,0.906,7.36e-06,0.262,0.283,174.143,251034.0,4.0,63,True,['Choker'],"[['alternative r&b', 'indie r&b', 'indie soul']]",[57],[60]
476,0.793,0.49,8.0,-10.984,0.0,0.285,0.25,0.0001,0.432,0.468,120.099,216933.0,4.0,69,True,"['SiR', 'Kendrick Lamar']","[['alternative r&b', 'hip hop', 'la pop', 'rap'], ['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]","[73, 73]","[72, 89]"
477,0.623,0.585,0.0,-7.895,1.0,0.124,0.0628,0.000155,0.119,0.538,158.273,174947.0,4.0,66,True,['SiR'],"[['alternative r&b', 'hip hop', 'la pop', 'rap']]",[73],[72]
478,0.634,0.496,3.0,-6.077,0.0,0.292,0.333,0.0,0.13,0.546,119.627,241747.0,4.0,62,True,"['SiR', 'Sabrina Claudio']","[['alternative r&b', 'hip hop', 'la pop', 'rap'], ['alternative r&b', 'indie r&b', 'pop']]","[73, 73]","[72, 72]"
479,0.66,0.532,6.0,-6.847,1.0,0.071,0.204,0.0,0.113,0.635,79.035,236946.0,4.0,47,False,['Sevyn Streeter'],"[['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop rap', 'r&b', 'rap', 'trap queen', 'urban contemporary']]",[41],[61]
480,0.619,0.278,0.0,-12.515,0.0,0.104,0.293,0.000579,0.0765,0.373,130.008,271385.0,4.0,38,False,"['Charlie Burg', 'Daniel James']","[['ann arbor indie', 'bedroom soul', 'indie cafe pop', 'indie pop', 'indie r&b', 'indietronica'], []]","[37, 37]","[58, 37]"
481,0.74,0.766,6.0,-2.939,1.0,0.178,0.116,0.0,0.0406,0.807,170.531,235133.0,4.0,72,False,"['Shaggy', 'Rayvon']","[['dance pop', 'pop rap', 'reggae fusion'], ['barbadian pop', 'reggae fusion']]","[73, 73]","[76, 61]"
482,0.684,0.526,1.0,-4.982,0.0,0.0335,0.0308,0.0,0.306,0.495,91.812,214254.0,4.0,54,False,"['Sevyn Streeter', 'Wiz Khalifa', 'Jeremih', 'Ty Dolla $ign']","[['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop rap', 'r&b', 'rap', 'trap queen', 'urban contemporary'], ['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap'], ['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary'], ['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']]","[56, 56, 56, 56]","[61, 88, 82, 88]"
483,0.712,0.399,0.0,-9.551,1.0,0.0282,0.159,0.000377,0.0881,0.799,97.918,191636.0,4.0,54,False,['Al Green'],"[['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']]",[60],[69]
484,0.569,0.84,1.0,-4.123,1.0,0.118,0.0295,0.000118,0.0995,0.749,183.059,249587.0,3.0,42,False,['Tame Impala'],"[['australian psych', 'neo-psychedelic']]",[36],[83]
485,0.737,0.47,10.0,-10.675,0.0,0.0477,0.135,0.101,0.107,0.404,80.088,378373.0,4.0,54,False,['Sade'],"[['british soul', 'neo soul']]",[68],[72]
486,0.704,0.502,1.0,-6.272,1.0,0.137,0.743,2.44e-05,0.113,0.501,87.013,161947.0,4.0,60,False,['King Princess'],"[['dance pop', 'electropop', 'indie pop', 'nyc pop', 'pop']]",[68],[72]
487,0.677,0.33,2.0,-11.198,1.0,0.149,0.474,0.000871,0.064,0.336,68.985,298440.0,4.0,69,False,['Mac Miller'],"[['hip hop', 'pittsburgh rap', 'rap']]",[81],[86]
488,0.42,0.731,3.0,-2.657,0.0,0.0548,0.233,0.0,0.196,0.588,95.575,178348.0,4.0,74,False,"['Kehlani', 'Keyshia Cole']","[['pop', 'pop rap', 'post-teen pop', 'r&b', 'rap'], ['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']]","[67, 67]","[86, 71]"
489,0.893,0.44,0.0,-8.373,1.0,0.0436,0.596,0.126,0.322,0.347,122.991,188724.0,4.0,53,False,['Parcels'],"[['aussietronica', 'indie soul']]",[64],[68]
490,0.589,0.361,0.0,-9.894,1.0,0.0403,0.844,0.0,0.519,0.592,118.559,203133.0,3.0,39,False,"['John Legend', 'The Stephens Family']","[['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary'], []]","[66, 66]","[82, 26]"
491,0.406,0.368,10.0,-6.31,1.0,0.0296,0.784,0.0,0.354,0.707,157.885,76480.0,4.0,63,False,"['Halsey', 'Dominic Fike']","[['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop'], ['alternative pop rock', 'pop']]","[87, 87]","[91, 76]"
492,0.609,0.335,0.0,-9.378,1.0,0.0372,0.236,0.0,0.0595,0.342,85.077,201933.0,4.0,61,False,['UMI'],"[['alternative r&b', 'bedroom soul', 'indie r&b', 'pop']]",[57],[70]
493,0.635,0.394,6.0,-11.976,1.0,0.0493,0.786,1e-06,0.127,0.708,147.801,257493.0,4.0,44,False,['MARO'],[['musica portuguesa contemporanea']],[42],[47]
494,0.54,0.617,3.0,-7.56,0.0,0.0723,0.043,0.000854,0.109,0.369,151.838,273751.0,4.0,64,True,['H.E.R.'],"[['pop', 'r&b']]",[58],[82]
495,0.767,0.392,1.0,-11.996,1.0,0.0945,0.154,0.000398,0.108,0.48,125.017,153872.0,4.0,73,True,['Still Woozy'],"[['bedroom pop', 'indie pop', 'modern rock', 'oakland indie']]",[67],[74]
496,0.705,0.371,8.0,-9.398,1.0,0.157,0.163,1.12e-06,0.0718,0.541,74.931,213000.0,4.0,43,True,['Parisalexa'],"[['alternative r&b', 'indie r&b']]",[40],[43]
497,0.803,0.504,9.0,-7.349,0.0,0.0805,0.123,0.0,0.089,0.362,130.016,197210.0,4.0,23,True,['Parisalexa'],"[['alternative r&b', 'indie r&b']]",[17],[43]
498,0.531,0.362,0.0,-10.326,1.0,0.0458,0.846,0.00053,0.492,0.492,180.79,173733.0,3.0,0,False,['Maylee Todd'],[[]],[0],[17]
499,0.762,0.625,7.0,-5.159,1.0,0.0258,0.81,0.000388,0.106,0.469,119.949,152291.0,4.0,62,False,['Cuco'],"[['bedroom pop', 'dream pop']]",[72],[76]
500,0.694,0.491,2.0,-11.177,0.0,0.0534,0.68,0.0,0.111,0.585,82.565,171479.0,4.0,33,True,['Hare Squead'],[['irish hip hop']],[27],[57]
501,0.723,0.26,1.0,-12.397,1.0,0.0434,0.742,0.0166,0.118,0.261,89.993,280161.0,4.0,36,False,['Moonchild'],"[['indie jazz', 'indie soul', 'neo r&b']]",[48],[55]
502,0.662,0.437,4.0,-12.369,1.0,0.202,0.83,0.000347,0.136,0.526,81.983,280544.0,4.0,38,False,['Moonchild'],"[['indie jazz', 'indie soul', 'neo r&b']]",[48],[55]
503,0.648,0.681,2.0,-8.389,0.0,0.0378,0.263,0.00783,0.0971,0.767,157.941,200773.0,4.0,77,False,['Justin Bieber'],"[['canadian pop', 'pop', 'post-teen pop']]",[90],[95]
504,0.825,0.483,8.0,-5.746,0.0,0.08,0.538,1.48e-05,0.204,0.892,139.98,219933.0,4.0,81,False,"['Justin Bieber', 'Post Malone', 'Clever']","[['canadian pop', 'pop', 'post-teen pop'], ['dfw rap', 'melodic rap', 'rap'], []]","[90, 90, 90]","[95, 95, 72]"
505,0.802,0.3,7.0,-12.423,1.0,0.362,0.498,0.000485,0.126,0.54,147.977,214054.0,4.0,31,False,['waki'],[['lo-fi chill']],[25],[19]
506,0.815,0.513,1.0,-8.363,1.0,0.244,0.0145,0.000102,0.14,0.17,96.982,296011.0,4.0,76,False,"['H.E.R.', 'A Boogie Wit da Hoodie', 'Chris Brown', 'Pop Smoke']","[['pop', 'r&b'], ['melodic rap', 'pop rap', 'rap', 'trap'], ['dance pop', 'pop', 'pop rap', 'r&b', 'rap'], ['rap', 'trap']]","[70, 70, 70, 70]","[82, 89, 92, 85]"
507,0.728,0.354,1.0,-9.626,1.0,0.221,0.76,0.0,0.132,0.636,132.762,287947.0,4.0,52,False,['Justin Timberlake'],"[['dance pop', 'pop']]",[73],[84]
508,0.768,0.312,7.0,-8.268,1.0,0.034,0.865,1.09e-05,0.0963,0.633,113.469,242827.0,4.0,58,False,['Parokya Ni Edgar'],"[['classic opm', 'opm', 'pinoy reggae', 'pinoy rock']]",[59],[67]
509,0.243,0.366,4.0,-8.837,1.0,0.0344,0.368,0.0,0.149,0.306,84.97,185240.0,4.0,37,False,['Jhené Aiko'],"[['alternative r&b', 'pop', 'r&b', 'urban contemporary']]",[53],[84]
510,0.705,0.401,6.0,-8.9,1.0,0.0376,0.176,8.66e-06,0.0735,0.481,140.031,349713.0,4.0,65,False,['IV Of Spades'],"[['opm', 'pinoy indie', 'pinoy rock', 'pinoy trap']]",[58],[61]
511,0.75,0.789,2.0,-4.578,1.0,0.108,0.253,0.0,0.129,0.673,147.957,157133.0,4.0,74,True,"['Don Toliver', 'Quavo', 'Offset']","[['rap', 'trap'], ['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap'], ['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]","[87, 87, 87]","[85, 89, 85]"
512,0.577,0.622,4.0,-8.016,0.0,0.135,0.626,0.00887,0.108,0.462,102.075,146724.0,4.0,41,False,['Brittany Howard'],"[['modern blues rock', 'neo soul']]",[56],[57]
513,0.798,0.559,5.0,-10.868,1.0,0.0592,0.286,0.0,0.349,0.604,102.018,236507.0,4.0,65,True,['Childish Gambino'],"[['atl hip hop', 'hip hop', 'pop rap', 'rap']]",[75],[83]
514,0.272,0.358,9.0,-11.231,1.0,0.0442,0.503,1.06e-05,0.359,0.281,82.047,270067.0,3.0,63,False,"['Jhené Aiko', 'John Legend']","[['alternative r&b', 'pop', 'r&b', 'urban contemporary'], ['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']]","[82, 82]","[84, 82]"
515,0.877,0.452,9.0,-5.773,0.0,0.0898,0.456,4.37e-06,0.139,0.89,110.021,197205.0,4.0,59,True,"['Kyle Dion', 'Duckwrth', 'UMI']","[['alternative r&b', 'deep pop r&b', 'indie r&b', 'indie soul', 'lo-fi chill', 'trap soul'], ['escape room', 'underground hip hop'], ['alternative r&b', 'bedroom soul', 'indie r&b', 'pop']]","[53, 53, 53]","[56, 67, 70]"
516,0.866,0.53,0.0,-6.347,0.0,0.0495,0.517,0.00159,0.0946,0.203,104.952,197973.0,4.0,60,False,"['PARTYNEXTDOOR', 'Drake']","[['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary'], ['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']]","[84, 84]","[83, 99]"
517,0.789,0.741,0.0,-5.671,0.0,0.133,0.147,0.0179,0.0869,0.814,95.986,212781.0,4.0,64,False,['PARTYNEXTDOOR'],"[['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']]",[84],[83]
518,0.362,0.466,5.0,-8.161,1.0,0.0858,0.0663,1.13e-05,0.224,0.339,83.944,156467.0,4.0,61,False,['Jhené Aiko'],"[['alternative r&b', 'pop', 'r&b', 'urban contemporary']]",[82],[84]
519,0.576,0.426,3.0,-6.367,0.0,0.102,0.687,6.03e-06,0.173,0.389,102.246,191237.0,4.0,57,True,"['Sinead Harnett', 'Col3trane']","[['alternative r&b', 'gauze pop', 'indie r&b', 'indie soul', 'uk contemporary r&b'], ['alternative r&b', 'indie r&b', 'indie soul', 'trap soul', 'uk contemporary r&b']]","[51, 51]","[65, 63]"
520,0.445,0.179,1.0,-18.555,1.0,0.0358,0.86,0.00151,0.171,0.327,148.094,422333.0,4.0,45,False,"['Jacob Collier', 'MARO']","[['indie soul', 'uk alternative pop'], ['musica portuguesa contemporanea']]","[59, 59]","[64, 47]"
521,0.34,0.18,6.0,-17.466,1.0,0.0404,0.829,0.0,0.108,0.256,88.816,315102.0,4.0,46,False,['Alex Isley'],"[['alternative r&b', 'deep pop r&b', 'indie r&b', 'indie soul', 'neo r&b']]",[41],[54]
522,0.612,0.156,3.0,-15.823,1.0,0.0396,0.962,0.0026,0.102,0.415,131.09,304827.0,4.0,58,False,"['Stan Getz', 'João Gilberto', 'Antônio Carlos Jobim']","[['adult standards', 'bebop', 'bossa nova', 'cool jazz', 'jazz', 'jazz saxophone', 'latin jazz', 'vocal jazz'], ['bossa nova', 'brazilian jazz', 'jazz guitar', 'mpb', 'samba', 'violao'], ['adult standards', 'bossa nova', 'brazilian jazz', 'latin classical', 'mpb', 'violao']]","[67, 67, 67]","[68, 68, 70]"
523,0.608,0.277,7.0,-11.917,1.0,0.0282,0.622,0.896,0.498,0.437,126.501,242536.0,4.0,49,False,['Khruangbin'],"[['funk', 'neo-psychedelic', 'soul']]",[64],[73]
524,0.586,0.426,7.0,-13.818,1.0,0.033,0.37,0.852,0.376,0.529,93.101,308067.0,4.0,52,False,['Khruangbin'],"[['funk', 'neo-psychedelic', 'soul']]",[69],[73]
525,0.576,0.385,2.0,-15.286,1.0,0.0306,0.453,0.902,0.127,0.595,80.656,251773.0,4.0,55,False,['Khruangbin'],"[['funk', 'neo-psychedelic', 'soul']]",[69],[73]
526,0.408,0.215,9.0,-19.308,0.0,0.056,0.242,0.908,0.125,0.153,164.62,190534.0,5.0,47,False,['Khruangbin'],"[['funk', 'neo-psychedelic', 'soul']]",[64],[73]
527,0.554,0.147,7.0,-17.459,1.0,0.0476,0.378,0.891,0.269,0.372,126.037,276832.0,4.0,41,False,['Khruangbin'],"[['funk', 'neo-psychedelic', 'soul']]",[54],[73]
528,0.526,0.314,9.0,-13.123,1.0,0.141,0.126,0.706,0.696,0.565,82.291,219559.0,4.0,39,False,['Khruangbin'],"[['funk', 'neo-psychedelic', 'soul']]",[54],[73]
529,0.48,0.118,0.0,-20.856,1.0,0.0461,0.511,0.818,0.372,0.229,93.66,192011.0,3.0,38,False,['Khruangbin'],"[['funk', 'neo-psychedelic', 'soul']]",[54],[73]
530,0.567,0.511,10.0,-12.161,0.0,0.0495,0.237,0.924,0.374,0.579,90.523,108891.0,4.0,30,False,['Sunset Rollercoaster'],[['taiwan indie']],[42],[56]
531,0.338,0.899,7.0,-7.906,1.0,0.0588,0.549,0.666,0.106,0.603,86.272,161804.0,4.0,36,False,['Sunset Rollercoaster'],[['taiwan indie']],[42],[56]
532,0.523,0.209,4.0,-14.783,0.0,0.0353,0.905,3.01e-05,0.107,0.159,143.706,183827.0,4.0,23,False,['MARO'],[['musica portuguesa contemporanea']],[42],[47]
533,0.71,0.474,5.0,-11.111,1.0,0.0372,0.137,0.914,0.0849,0.411,101.99,229558.0,3.0,42,False,['Skinshape'],[['indie soul']],[57],[60]
534,0.524,0.364,4.0,-11.715,1.0,0.082,0.862,8.25e-05,0.117,0.339,150.077,237853.0,4.0,53,True,['Mereba'],"[['alternative r&b', 'escape room', 'indie r&b', 'indie soul']]",[61],[62]
535,0.488,0.443,7.0,-10.478,0.0,0.039,0.155,0.00653,0.215,0.299,63.273,406141.0,4.0,55,False,"['Khruangbin', 'Leon Bridges']","[['funk', 'neo-psychedelic', 'soul'], ['modern blues', 'soul']]","[62, 62]","[73, 77]"
536,0.4,0.173,0.0,-13.118,1.0,0.0549,0.931,0.411,0.0448,0.194,77.956,364121.0,4.0,40,False,['Moonchild'],"[['indie jazz', 'indie soul', 'neo r&b']]",[48],[55]
537,0.674,0.311,2.0,-10.87,1.0,0.0469,0.765,0.000109,0.332,0.553,75.724,206022.0,4.0,35,False,['Lo-Fang'],[['indie r&b']],[29],[50]
538,0.552,0.65,1.0,-7.199,1.0,0.128,0.422,0.000275,0.372,0.316,167.788,180019.0,4.0,78,False,['Joji'],"[['alternative r&b', 'viral pop']]",[72],[85]
539,0.863,0.533,5.0,-7.986,0.0,0.0484,0.291,0.00126,0.0794,0.738,102.025,249957.0,4.0,67,False,['Parcels'],"[['aussietronica', 'indie soul']]",[61],[68]
540,0.743,0.519,4.0,-11.383,0.0,0.0617,0.137,0.55,0.0502,0.737,93.005,144516.0,4.0,51,False,"['Free Nationals', 'Syd']","[['alternative r&b', 'hip hop', 'indie soul'], ['alternative r&b', 'escape room', 'indie r&b', 'lgbtq+ hip hop']]","[45, 45]","[63, 68]"
541,0.586,0.786,2.0,-3.768,1.0,0.0484,0.0212,9.35e-05,0.642,0.326,115.959,273013.0,4.0,35,False,['Tame Impala'],"[['australian psych', 'neo-psychedelic']]",[29],[83]
