,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,song_popularity,explicit,artists,genres,album_popularity,artist_popularity,like
751,0.689,0.463,9,-8.894,0,0.0575,0.648,0.0,0.0811,0.565,91.902,262893,3,0,False,['Patrick Norman'],"[['chanson quebecois', 'country quebecois']]",[0],[43],1
752,0.562,0.573,9,-8.482,0,0.0322,0.557,0.000555,0.0944,0.268,89.024,214547,4,33,False,['Matt Holubowski'],"[['canadian folk', 'indie quebecois']]",[40],[45],1
753,0.602,0.577,4,-7.626,1,0.0356,0.0623,0.00773,0.122,0.143,95.007,181845,4,0,False,['Møme'],"[['french indie pop', 'french indietronica', 'new french touch', 'nice indie', 'tropical house']]",[0],[59],1
754,0.761,0.655,7,-6.428,0,0.357,0.244,0.0,0.115,0.939,89.63,166255,4,27,False,['James Deano'],[['belgian hip hop']],[32],[38],1
755,0.677,0.824,8,-4.434,0,0.34,0.0408,0.00598,0.0845,0.483,176.4,285933,4,56,False,['Iam'],"[['french hip hop', 'french reggae', 'rap conscient', 'rap marseille']]",[58],[58],1
756,0.773,0.722,7,-7.812,1,0.41,0.298,0.0,0.307,0.394,88.028,152567,4,0,False,['Hugo TSR'],"[['french hip hop', 'pop urbaine', 'rap conscient']]",[0],[57],1
757,0.718,0.703,7,-7.162,0,0.0382,0.109,0.822,0.208,0.858,87.975,226533,4,58,False,['Ratatat'],"[['alternative dance', 'electronica', 'new rave']]",[57],[69],1
758,0.609,0.58,6,-10.736,0,0.147,0.111,0.577,0.0874,0.203,77.729,264615,4,0,False,['20syl'],"[['new french touch', 'popping', 'vapor twitch']]",[0],[56],1
759,0.548,0.309,5,-14.074,1,0.031,0.448,0.00086,0.11,0.363,121.622,193960,4,0,False,['Elton John'],"[['glam rock', 'mellow gold', 'piano rock', 'soft rock']]",[2],[84],1
760,0.665,0.473,2,-10.854,1,0.256,0.0534,0.019,0.197,0.583,87.921,120112,4,26,False,"['Wun Two', 'Hubert Daviz']","[['chillhop', 'lo-fi beats'], ['abstract beats', 'chillhop', 'indie deutschrap', 'jazz boom bap', 'wonky']]","[61, 61]","[65, 50]",1
761,0.418,0.619,6,-7.923,1,0.0538,0.606,0.0,0.685,0.755,166.961,274760,4,0,False,['Jean Leloup'],"[['indie quebecois', 'pop quebecois', 'rock quebecois']]",[0],[51],1
762,0.547,0.722,1,-6.593,0,0.0389,0.382,0.0,0.049,0.654,112.424,160373,4,5,False,['The Mamas & The Papas'],"[['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop']]",[2],[68],1
763,0.768,0.629,8,-6.589,0,0.366,0.267,0.0,0.289,0.58,96.026,214965,4,0,False,['TSR Crew'],[['french hip hop']],[0],[39],1
764,0.565,0.721,8,-5.439,0,0.145,0.52,0.0193,0.162,0.426,95.069,224792,4,0,False,"['Møme', 'Okou', 'Crystal']","[['french indie pop', 'french indietronica', 'new french touch', 'nice indie', 'tropical house'], [], ['hungarian pop', 'kizomba']]","[0, 0, 0]","[59, 23, 38]",1
765,0.715,0.468,2,-7.664,0,0.147,0.0994,0.0,0.125,0.673,194.902,236373,3,59,True,"['Tech N9ne', 'Kendrick Lamar', 'Mayday', 'Kendall Morgan']","[['hip hop', 'pop rap', 'rap', 'southern hip hop'], ['conscious hip hop', 'hip hop', 'rap', 'west coast rap'], [], []]","[59, 59, 59, 59]","[75, 88, 48, 47]",1
766,0.507,0.423,2,-14.187,0,0.0332,0.83,0.00916,0.0973,0.701,82.809,257213,4,2,False,['Buena Vista Social Club'],"[['latin jazz', 'world']]",[2],[67],1
767,0.78,0.657,4,-8.596,0,0.0503,0.0152,0.711,0.116,0.345,96.041,208077,4,0,False,['20syl'],"[['new french touch', 'popping', 'vapor twitch']]",[0],[56],1
768,0.631,0.694,0,-7.943,1,0.38,0.301,0.0,0.359,0.531,94.594,202175,4,0,False,['Hugo TSR'],"[['french hip hop', 'pop urbaine', 'rap conscient']]",[0],[57],1
769,0.59,0.814,5,-5.294,0,0.259,0.0258,0.504,0.362,0.814,179.873,232147,4,33,False,['Ratatat'],"[['alternative dance', 'electronica', 'new rave']]",[39],[69],1
770,0.641,0.63,8,-6.393,1,0.0521,0.0372,0.0,0.4,0.415,79.955,241933,4,12,False,"['Coolio', 'L.V.']","[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap'], []]","[7, 7]","[68, 67]",1
771,0.528,0.411,9,-10.249,0,0.0439,0.588,0.663,0.143,0.161,79.964,246750,4,0,False,['20syl'],"[['new french touch', 'popping', 'vapor twitch']]",[0],[56],1
772,0.584,0.864,7,-6.501,1,0.0479,0.0355,1.58e-05,0.0974,0.901,139.979,206320,4,0,False,['Karim Ouellet'],"[['canadian pop', 'pop quebecois']]",[0],[34],1
773,0.658,0.438,9,-8.585,1,0.0483,0.00972,0.93,0.112,0.679,82.058,133347,4,3,False,"['KAYTRANADA', 'Karriem Riggins', 'River Tiber']","[['escape room', 'indie soul', 'lgbtq+ hip hop'], ['alternative hip hop', 'indie jazz', 'wonky'], ['alternative r&b', 'indie r&b']]","[12, 12, 12]","[73, 48, 51]",1
774,0.853,0.743,11,-7.719,0,0.18,0.0636,4.69e-06,0.107,0.758,93.986,173617,4,28,True,['Awon & Phoniks'],[[]],[29],[28],1
775,0.424,0.668,7,-5.788,1,0.0406,0.053,1.06e-05,0.168,0.408,136.017,282520,4,24,False,['Louis-Jean Cormier'],[['indie quebecois']],[36],[47],1
776,0.876,0.719,10,-6.802,0,0.173,0.262,2.6e-06,0.302,0.963,88.307,283973,4,37,False,"['Alpha Blondy', 'The Natty Rebels']","[['african reggae', 'french reggae', 'reggae', 'roots reggae'], []]","[30, 30]","[60, 25]",1
777,0.792,0.49,1,-10.49,1,0.0485,0.196,0.89,0.0706,0.621,111.985,210000,4,0,False,['Darius'],"[['filter house', 'indie soul', 'nu disco']]",[0],[55],1
778,0.723,0.908,10,-5.655,0,0.085,0.099,0.798,0.0968,0.342,120.359,294640,4,46,False,['Ratatat'],"[['alternative dance', 'electronica', 'new rave']]",[48],[69],1
779,0.679,0.715,1,-4.995,1,0.282,0.176,0.0,0.271,0.782,92.104,235285,4,26,False,['Boulcy'],[[]],[24],[21],1
780,0.579,0.573,0,-9.086,0,0.257,0.276,8.12e-05,0.0825,0.691,83.798,266785,4,0,False,['20syl'],"[['new french touch', 'popping', 'vapor twitch']]",[0],[56],1
781,0.26,0.841,7,-3.814,1,0.0702,0.0292,0.0,0.55,0.387,171.132,189940,4,35,True,['Ugly Heroes'],[[]],[30],[38],1
782,0.696,0.521,10,-8.465,0,0.332,0.302,0.0,0.0565,0.458,100.0,292987,4,81,True,['J. Cole'],"[['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']]",[82],[87],1
783,0.799,0.436,1,-9.975,0,0.379,0.283,0.000105,0.0968,0.311,80.028,217566,4,61,False,['Khalid'],"[['alternative r&b', 'pop']]",[53],[93],1
784,0.313,0.824,11,-7.561,1,0.217,0.248,0.407,0.653,0.0573,95.167,253880,4,36,False,['Ratatat'],"[['alternative dance', 'electronica', 'new rave']]",[48],[69],1
785,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,339000,3,75,False,['Billy Joel'],"[['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']]",[68],[79],1
786,0.626,0.675,10,-7.363,1,0.0275,0.124,2.49e-06,0.115,0.59,121.897,232720,4,49,False,['Kaïn'],"[['country quebecois', 'rock quebecois']]",[48],[48],1
787,0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,467587,4,74,False,['Tame Impala'],"[['australian psych', 'neo-psychedelic']]",[82],[83],1
788,0.57,0.584,2,-11.708,1,0.405,0.321,0.0,0.0868,0.107,102.19,247747,4,50,True,['Kendrick Lamar'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[63],[88],1
789,0.941,0.473,11,-10.976,0,0.274,0.148,2.65e-05,0.112,0.765,123.673,211000,4,6,False,['Bob Marley & The Wailers'],[['reggae']],[2],[83],1
790,0.342,0.609,8,-5.68,1,0.0943,0.185,0.00052,0.0799,0.401,82.989,261595,4,57,False,['HONNE'],[['uk pop']],[61],[71],1
791,0.682,0.623,9,-9.244,1,0.426,0.766,0.0,0.974,0.59,82.075,255107,4,33,False,['Soklak'],[[]],[28],[25],1
792,0.738,0.77,0,-5.924,1,0.186,0.305,0.0,0.142,0.665,93.982,214468,4,0,False,['Demi-Portion'],[[]],[0],[18],1
793,0.561,0.122,7,-17.764,1,0.0888,0.995,0.912,0.112,0.256,125.255,95600,4,41,False,['Agnes Obel'],"[['chamber pop', 'focus']]",[45],[65],1
794,0.471,0.699,5,-7.782,0,0.245,0.363,0.000242,0.0708,0.329,170.114,238778,4,0,False,"['20syl', 'Oddisee']","[['new french touch', 'popping', 'vapor twitch'], ['alternative hip hop', 'dmv rap', 'hip hop', 'sudanese pop']]","[0, 0]","[56, 54]",1
795,0.418,0.352,0,-14.614,1,0.0279,0.327,3.34e-05,0.132,0.261,145.533,376067,4,4,False,['Elton John'],"[['glam rock', 'mellow gold', 'piano rock', 'soft rock']]",[1],[84],1
796,0.711,0.704,4,-7.793,0,0.0653,0.0325,0.845,0.0934,0.66,107.032,260187,4,0,False,['Darius'],"[['filter house', 'indie soul', 'nu disco']]",[0],[55],1
797,0.479,0.438,8,-10.565,0,0.0666,0.343,0.000354,0.061,0.195,125.266,192694,4,13,False,['Chet Faker'],[[]],[28],[67],1
798,0.387,0.726,1,-7.681,1,0.412,0.0998,0.0,0.653,0.632,78.846,328813,4,52,True,['Anderson .Paak'],[['escape room']],[68],[79],1
799,0.504,0.705,6,-8.205,0,0.364,0.0752,0.0,0.128,0.584,175.483,239320,4,78,True,['J. Cole'],"[['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']]",[82],[87],1
800,0.556,0.821,5,-6.03,0,0.185,0.0706,0.0,0.0986,0.761,90.893,189600,4,34,False,['K-Otix'],[[]],[36],[32],1
801,0.808,0.716,4,-3.774,0,0.0338,0.00515,1.79e-05,0.182,0.352,90.009,231653,4,51,True,['2Pac'],"[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']]",[71],[81],1
802,0.258,0.269,0,-11.277,0,0.0391,0.862,0.0,0.247,0.554,72.682,245533,4,5,False,['Charles Aznavour'],[['chanson']],[7],[66],1
803,0.348,0.393,1,-9.787,1,0.03,0.223,0.0,0.151,0.357,132.069,153067,4,60,False,"['Charles Aznavour', 'Richard Galliano', 'Eddie Louiss']","[['chanson'], ['accordion', 'bandoneon', 'classical accordion', 'french jazz', 'italian contemporary jazz', 'jazz accordion'], []]","[56, 56, 56]","[66, 53, 47]",1
804,0.353,0.458,9,-10.235,0,0.0351,0.599,0.0,0.801,0.619,107.231,212200,3,4,False,['Charles Aznavour'],[['chanson']],[7],[66],1
805,0.353,0.337,2,-12.327,0,0.0409,0.791,0.0,0.358,0.412,134.241,140827,4,5,False,['Charles Aznavour'],[['chanson']],[7],[66],1
806,0.493,0.357,1,-8.247,1,0.0355,0.735,0.0,0.0761,0.593,140.46,138627,4,5,False,['Charles Aznavour'],[['chanson']],[7],[66],1
807,0.389,0.623,9,-7.208,0,0.0421,0.505,0.0,0.17,0.671,166.05,196440,4,0,False,['Michel Fugain et le Big Bazar'],[[]],[0],[0],1
808,0.464,0.779,7,-5.241,0,0.0407,0.23,0.0,0.618,0.656,82.619,186693,4,46,False,['Michel Fugain & Le Big Bazar'],[['chanson']],[53],[49],1
809,0.704,0.309,9,-14.043,0,0.0375,0.815,0.0,0.0769,0.603,116.249,187747,4,28,False,['Gerard Lenorman'],"[['chanson', 'ye ye']]",[36],[48],1
810,0.343,0.376,4,-11.548,0,0.0371,0.576,0.0,0.0795,0.768,57.047,190893,4,45,False,['Charles Aznavour'],[['chanson']],[42],[66],1
811,0.371,0.278,7,-8.596,0,0.0303,0.981,0.0,0.272,0.338,82.331,187733,4,48,False,['Édith Piaf'],"[['chanson', 'torch song', 'vintage schlager']]",[62],[65],1
812,0.454,0.418,4,-6.942,0,0.0799,0.836,1.05e-05,0.292,0.632,177.737,177107,3,50,False,['Édith Piaf'],"[['chanson', 'torch song', 'vintage schlager']]",[62],[65],1
813,0.382,0.354,7,-6.595,1,0.0289,0.858,3.11e-06,0.168,0.435,87.018,142280,4,65,False,['Édith Piaf'],"[['chanson', 'torch song', 'vintage schlager']]",[62],[65],1
814,0.783,0.454,4,-8.251,1,0.0489,0.456,0.0,0.155,0.711,111.577,157627,4,62,False,['Joe Dassin'],"[['chanson', 'chanson paillarde']]",[57],[60],1
815,0.39,0.048,8,-21.243,0,0.0707,0.9,2.35e-05,0.0594,0.321,165.797,232067,4,0,False,['Jacques Brel'],"[['belgian singer-songwriter', 'chanson', 'french rock']]",[0],[59],1
816,0.591,0.522,2,-11.795,1,0.0583,0.188,0.000236,0.22,0.671,170.968,206933,4,0,False,['Michel Delpech'],"[['chanson', 'french pop']]",[0],[52],1
817,0.63,0.662,5,-5.67,1,0.047,0.495,0.0,0.148,0.726,124.753,197387,4,44,False,['Gerard Lenorman'],"[['chanson', 'ye ye']]",[38],[48],1
818,0.44,0.434,4,-9.043,0,0.0433,0.622,0.0,0.342,0.638,95.413,187627,4,5,False,['Charles Aznavour'],[['chanson']],[21],[66],1
819,0.54,0.629,9,-10.171,1,0.0325,0.5,0.0,0.158,0.749,139.859,175333,4,54,False,['Jacques Dutronc'],"[['chanson', 'french rock', 'ye ye']]",[49],[54],1
820,0.709,0.798,4,-8.29,0,0.0258,0.0449,0.00171,0.225,0.957,110.044,324907,4,58,False,['Alain Souchon'],"[['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise']]",[53],[58],1
821,0.654,0.751,8,-7.508,0,0.105,0.244,0.0179,0.167,0.568,92.774,272507,4,46,True,"['JAY-Z', 'Kanye West', 'Frank Ocean', 'The-Dream']","[['east coast hip hop', 'hip hop', 'pop rap', 'rap'], ['chicago rap', 'rap'], ['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop'], ['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']]","[51, 51, 51, 51]","[85, 90, 86, 69]",1
822,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,211000,4,75,False,['Kanye West'],"[['chicago rap', 'rap']]",[73],[90],1
823,0.761,0.516,0,-10.229,1,0.044,0.171,3.21e-06,0.265,0.562,133.999,164333,4,55,False,['Kanye West'],"[['chicago rap', 'rap']]",[73],[90],1
824,0.592,0.403,0,-8.768,0,0.414,0.62,0.0,0.54,0.391,105.169,320680,4,70,True,['Kanye West'],"[['chicago rap', 'rap']]",[80],[90],1
825,0.465,0.735,6,-3.715,1,0.117,0.0711,0.0,0.0975,0.409,173.935,196040,4,72,True,['Kanye West'],"[['chicago rap', 'rap']]",[80],[90],1
826,0.441,0.744,6,-6.248,0,0.476,0.262,0.000382,0.138,0.124,81.396,251573,4,66,True,['Kanye West'],"[['chicago rap', 'rap']]",[80],[90],1
827,0.823,0.813,7,-6.71,1,0.288,0.0359,0.0,0.0886,0.373,95.012,323303,4,61,True,['Kanye West'],"[['chicago rap', 'rap']]",[80],[90],1
828,0.365,0.666,1,-2.821,1,0.0471,0.145,0.0,0.113,0.311,149.445,229147,4,70,True,['Kanye West'],"[['chicago rap', 'rap']]",[73],[90],1
829,0.594,0.614,5,-6.091,0,0.0536,0.0121,0.0,0.823,0.101,79.968,271600,4,5,True,['Kanye West'],"[['chicago rap', 'rap']]",[9],[90],1
830,0.472,0.811,11,-4.856,0,0.375,0.394,0.0,0.178,0.636,81.051,324440,4,0,True,"['Kanye West', 'JAY-Z', 'J. Ivy']","[['chicago rap', 'rap'], ['east coast hip hop', 'hip hop', 'pop rap', 'rap'], []]","[5, 5, 5]","[90, 85, 44]",1
831,0.671,0.814,7,-3.768,1,0.27,0.258,0.0,0.164,0.38,96.985,233400,4,56,True,"['Kanye West', 'JAY-Z']","[['chicago rap', 'rap'], ['east coast hip hop', 'hip hop', 'pop rap', 'rap']]","[74, 74]","[90, 85]",1
832,0.625,0.726,10,-7.731,0,0.155,0.00728,0.0,0.318,0.483,103.98,311867,4,9,True,['Kanye West'],"[['chicago rap', 'rap']]",[9],[90],1
833,0.524,0.846,9,-4.912,1,0.347,0.0114,0.0,0.309,0.551,98.385,236600,1,66,True,"['Kanye West', 'Lupe Fiasco']","[['chicago rap', 'rap'], ['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']]","[74, 74]","[90, 70]",1
834,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,270307,4,67,False,['Kanye West'],"[['chicago rap', 'rap']]",[73],[90],1
835,0.757,0.882,1,-6.125,1,0.248,0.0763,0.0,0.251,0.684,140.047,219320,4,61,True,"['JAY-Z', 'Kanye West']","[['east coast hip hop', 'hip hop', 'pop rap', 'rap'], ['chicago rap', 'rap']]","[54, 54]","[85, 90]",1
836,0.677,0.435,7,-11.024,0,0.033,0.0985,0.721,0.111,0.0729,95.991,262933,4,60,False,"['Kanye West', 'Kid Cudi']","[['chicago rap', 'rap'], ['hip hop', 'pop rap', 'rap']]","[73, 73]","[90, 87]",1
837,0.539,0.907,0,-4.757,0,0.13,0.0193,0.0,0.825,0.553,154.0,292093,4,6,True,['Kanye West'],"[['chicago rap', 'rap']]",[6],[90],1
838,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,354320,4,20,False,['Queen'],"[['glam rock', 'rock']]",[16],[89],1
839,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,269907,3,66,False,['The Animals'],"[['album rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'protopunk', 'psychedelic rock', 'rock', 'rock-and-roll']]",[58],[68],1
840,0.483,0.721,0,-6.836,1,0.032,0.729,0.0,0.189,0.562,95.261,369600,4,72,False,['Bob Dylan'],"[['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']]",[66],[78],1
841,0.486,0.45,5,-10.298,1,0.0267,0.166,2.06e-06,0.54,0.55,100.456,254293,4,73,False,['David Bowie'],"[['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']]",[72],[82],1
842,0.464,0.597,7,-10.226,1,0.0691,0.0383,1.17e-06,0.378,0.516,80.281,193267,4,30,False,['David Bowie'],"[['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']]",[49],[82],1
843,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,241307,4,77,False,['Bruce Springsteen'],"[['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']]",[78],[79],1
844,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,4,83,False,['a-ha'],"[['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']]",[76],[73],1
845,0.52,0.788,9,-4.617,0,0.0364,0.151,0.00376,0.172,0.703,106.027,192053,4,0,False,['Electric Light Orchestra'],"[['album rock', 'art rock', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']]",[0],[75],1
846,0.574,0.791,9,-4.708,1,0.0341,0.421,0.00813,0.369,0.776,115.332,183893,4,0,False,['Electric Light Orchestra'],"[['album rock', 'art rock', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']]",[0],[75],1
847,0.257,0.803,7,-3.886,1,0.0411,0.137,0.0156,0.297,0.294,150.818,308667,4,9,False,['Bon Jovi'],"[['glam metal', 'rock']]",[13],[80],1
848,0.534,0.887,0,-3.777,1,0.0345,0.0768,9.93e-05,0.325,0.72,122.494,249293,4,16,False,['Bon Jovi'],"[['glam metal', 'rock']]",[13],[80],1
849,0.671,0.711,2,-7.813,1,0.0478,0.422,0.0,0.104,0.466,113.809,248440,4,72,False,"['Queen', 'David Bowie']","[['glam rock', 'rock'], ['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']]","[64, 64]","[89, 82]",1
850,0.449,0.901,6,-7.711,1,0.0526,0.141,0.0675,0.128,0.696,125.148,356400,4,14,False,"[""Guns N' Roses""]","[['glam metal', 'hard rock', 'rock']]",[13],[82],1
851,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,244027,4,76,False,['Simon & Garfunkel'],"[['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock', 'roots rock']]",[71],[76],1
852,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,209413,4,74,False,['Queen'],"[['glam rock', 'rock']]",[69],[89],1
853,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,304926,4,64,False,['Eagles'],"[['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[77],[78],1
854,0.707,0.514,9,-8.885,0,0.0281,0.58,0.000159,0.0953,0.524,86.035,269840,4,68,False,['Simply Red'],"[['british soul', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']]",[63],[71],1
855,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,4,77,False,['Kansas'],"[['album rock', 'art rock', 'bow pop', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']]",[70],[70],1
856,0.538,0.48,7,-9.863,1,0.0268,0.204,0.0462,0.0955,0.834,171.773,187280,4,2,False,['Neil Young'],"[['album rock', 'canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']]",[2],[74],1
857,0.63,0.519,9,-10.997,1,0.0528,0.225,4.3e-06,0.0974,0.502,143.942,278627,4,14,False,['The Band'],"[['album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'heartland rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'traditional folk']]",[9],[68],1
858,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180056,4,78,False,['Ben E. King'],"[['adult standards', 'brill building pop', 'motown', 'rock-and-roll', 'soul', 'southern soul']]",[71],[67],1
859,0.392,0.629,5,-7.056,1,0.0335,0.718,3.76e-06,0.129,0.72,124.511,153205,4,72,False,['The Beach Boys'],"[['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']]",[72],[76],1
860,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,149373,4,72,False,['The Beach Boys'],"[['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']]",[65],[76],1
861,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,203573,4,12,False,['Neil Diamond'],"[['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']]",[6],[72],1
862,0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,0.695,119.719,251253,4,9,False,['Supertramp'],"[['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']]",[11],[72],1
863,0.773,0.543,0,-9.97,1,0.0292,0.093,5.63e-06,0.175,0.802,115.997,160000,4,66,False,['Creedence Clearwater Revival'],"[['album rock', 'classic rock', 'country rock', 'rock', 'roots rock', 'southern rock']]",[66],[80],1
864,0.442,0.327,9,-12.831,0,0.0267,0.772,0.0,0.325,0.318,95.394,246053,4,53,False,['Electric Light Orchestra'],"[['album rock', 'art rock', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']]",[56],[75],1
865,0.7,0.686,9,-10.338,0,0.0279,0.0943,1.93e-06,0.0847,0.815,125.412,268933,4,9,False,['R.E.M.'],"[['alternative rock', 'permanent wave', 'pop rock', 'rock']]",[4],[76],1
866,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613,4,81,False,['Elton John'],"[['glam rock', 'mellow gold', 'piano rock', 'soft rock']]",[74],[84],1
867,0.792,0.532,2,-8.66,1,0.054,0.0433,0.00307,0.0369,0.595,140.384,239733,4,42,False,['The Police'],"[['album rock', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']]",[58],[77],1
868,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,4,83,False,['a-ha'],"[['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']]",[76],[73],1
